year_month,ticker,ticker_name,ticker_role,score_column,signal_score,signal_name,signal_family,signal_speed_type,signal_velocity,centroid_score,centroid_velocity,relative_velocity,relative_speed_abs,direction_label,speed_rank,hsi_state,state_kr,interpretation
2019-09,069500,KODEX 200,위험자산,score_ma_pos,-3.857781704915898,ma_pos,trend_position,slow,-5.027156899489462,-4.32877806482841,-6.022273276280826,0.9951163767913638,0.9951163767913638,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-10,069500,KODEX 200,위험자산,score_ma_pos,-4.112730047693703,ma_pos,trend_position,slow,-0.2549483427778054,-2.017636328918825,2.311141735909585,-2.5660900786873904,2.5660900786873904,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-11,069500,KODEX 200,위험자산,score_ma_pos,-0.1484306038262622,ma_pos,trend_position,slow,3.964299443867441,-0.14511976459962894,1.872516564319196,2.091782879548245,2.091782879548245,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-12,069500,KODEX 200,위험자산,score_ma_pos,-7.223924017102465,ma_pos,trend_position,slow,-7.075493413276202,-5.776787982385237,-5.631668217785608,-1.4438251954905947,1.4438251954905947,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-01,069500,KODEX 200,위험자산,score_ma_pos,1.4983231263863,ma_pos,trend_position,slow,8.722247143488765,3.5698554751943377,9.346643457579574,-0.6243963140908093,0.6243963140908093,risk_relief_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-02,069500,KODEX 200,위험자산,score_ma_pos,9.594858184327924,ma_pos,trend_position,slow,8.096535057941624,7.0401850336697285,3.470329558475391,4.626205499466233,4.626205499466233,risk_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-03,069500,KODEX 200,위험자산,score_ma_pos,6.896551040125354,ma_pos,trend_position,slow,-2.6983071442025697,8.198761403797471,1.1585763701277427,-3.8568835143303124,3.8568835143303124,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-04,069500,KODEX 200,위험자산,score_ma_pos,-0.4960629980886287,ma_pos,trend_position,slow,-7.392614038213983,-0.42194581481678417,-8.620707218614255,1.228093180400272,1.228093180400272,risk_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-05,069500,KODEX 200,위험자산,score_ma_pos,-3.067062226570188,ma_pos,trend_position,slow,-2.570999228481559,-1.346156785657364,-0.9242109708405798,-1.6467882576409791,1.6467882576409791,risk_relief_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-06,069500,KODEX 200,위험자산,score_ma_pos,-2.270447138752341,ma_pos,trend_position,slow,0.7966150878178468,-0.8718028868780203,0.47435389877934364,0.3222611890385032,0.3222611890385032,weak_or_noise,4.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2020-07,069500,KODEX 200,위험자산,score_ma_pos,-4.243505122805209,ma_pos,trend_position,slow,-1.9730579840528684,-2.966641654980648,-2.094838768102628,0.12178078404975956,0.12178078404975956,moving_with_centroid,4.0,risk_relief,위험 완화 우세,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2020-08,069500,KODEX 200,위험자산,score_ma_pos,-2.261843164874597,ma_pos,trend_position,slow,1.9816619579306125,-1.5593103960265013,1.4073312589541467,0.5743306989764658,0.5743306989764658,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-09,069500,KODEX 200,위험자산,score_ma_pos,-0.611650287909459,ma_pos,trend_position,slow,1.650192876965138,-1.7202927875833884,-0.1609823915568871,1.811175268522025,1.811175268522025,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-10,069500,KODEX 200,위험자산,score_ma_pos,2.578076425980417,ma_pos,trend_position,slow,3.189726713889876,0.21540733064608386,1.9357001182294722,1.2540265956604038,1.2540265956604038,risk_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-11,069500,KODEX 200,위험자산,score_ma_pos,-3.380364235820163,ma_pos,trend_position,slow,-5.95844066180058,-4.2567489522417885,-4.472156282887872,-1.4862843789127078,1.4862843789127078,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-12,069500,KODEX 200,위험자산,score_ma_pos,-6.559191069735506,ma_pos,trend_position,slow,-3.1788268339153425,-5.26848937273018,-1.0117404204883913,-2.167086413426951,2.167086413426951,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-01,069500,KODEX 200,위험자산,score_ma_pos,-2.015599697127165,ma_pos,trend_position,slow,4.543591372608341,-1.608869803915419,3.659619568814761,0.88397180379358,0.88397180379358,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-02,069500,KODEX 200,위험자산,score_ma_pos,-0.4010992597191908,ma_pos,trend_position,slow,1.6145004374079739,0.007195961812830214,1.6160657657282491,-0.0015653283202752277,0.0015653283202752277,moving_with_centroid,4.0,neutral_watch,중립 관찰,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2021-03,069500,KODEX 200,위험자산,score_ma_pos,1.137503565001786,ma_pos,trend_position,slow,1.5386028247209769,-0.2964607357970732,-0.30365669760990344,1.8422595223308802,1.8422595223308802,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-04,069500,KODEX 200,위험자산,score_ma_pos,4.007192881848676,ma_pos,trend_position,slow,2.8696893168468898,0.36031180039117516,0.6567725361882484,2.2129167806586416,2.2129167806586416,risk_accelerating,2.0,conflict,신호 충돌,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-05,069500,KODEX 200,위험자산,score_ma_pos,4.365794045546346,ma_pos,trend_position,slow,0.3586011636976707,1.6661127794568014,1.3058009790656262,-0.9471998153679555,0.9471998153679555,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-06,069500,KODEX 200,위험자산,score_ma_pos,3.706740282324231,ma_pos,trend_position,slow,-0.6590537632221154,0.6743569565617991,-0.9917558228950023,0.3327020596728869,0.3327020596728869,weak_or_noise,4.0,conflict,신호 충돌,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2021-07,069500,KODEX 200,위험자산,score_ma_pos,5.842373361749687,ma_pos,trend_position,slow,2.1356330794254563,3.4893070011787186,2.8149500446169196,-0.6793169651914632,0.6793169651914632,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-08,069500,KODEX 200,위험자산,score_ma_pos,4.793426151770929,ma_pos,trend_position,slow,-1.048947209978758,3.6684626072303708,0.17915560605165215,-1.2281028160304102,1.2281028160304102,risk_relief_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-09,069500,KODEX 200,위험자산,score_ma_pos,6.206592100896916,ma_pos,trend_position,slow,1.413165949125987,3.6438418439188958,-0.024620763311475002,1.437786712437462,1.437786712437462,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-10,069500,KODEX 200,위험자산,score_ma_pos,5.346431773845533,ma_pos,trend_position,slow,-0.8601603270513829,3.954256591896536,0.31041474797764046,-1.1705750750290234,1.1705750750290234,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-11,069500,KODEX 200,위험자산,score_ma_pos,5.978933620104051,ma_pos,trend_position,slow,0.6325018462585179,4.246166392726716,0.2919098008301795,0.34059204542833843,0.34059204542833843,weak_or_noise,4.0,accident_zone,강한 위험 구간,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2021-12,069500,KODEX 200,위험자산,score_ma_pos,1.493702181319734,ma_pos,trend_position,slow,-4.485231438784317,-0.12852578610763798,-4.374692178834354,-0.11053925994996305,0.11053925994996305,moving_with_centroid,3.0,neutral_watch,중립 관찰,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2022-01,069500,KODEX 200,위험자산,score_ma_pos,7.163729684924968,ma_pos,trend_position,slow,5.670027503605234,6.776045127860212,6.90457091396785,-1.2345434103626163,1.2345434103626163,risk_relief_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-02,069500,KODEX 200,위험자산,score_ma_pos,4.037196908385516,ma_pos,trend_position,slow,-3.1265327765394524,3.5682780644904195,-3.2077670633697926,0.08123428683034017,0.08123428683034017,moving_with_centroid,4.0,accident_zone,강한 위험 구간,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2022-03,069500,KODEX 200,위험자산,score_ma_pos,-0.3422568473885996,ma_pos,trend_position,slow,-4.379453755774115,0.5306537380950226,-3.037624326395397,-1.341829429378718,1.341829429378718,risk_relief_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-04,069500,KODEX 200,위험자산,score_ma_pos,0.6138068030159242,ma_pos,trend_position,slow,0.9560636504045238,1.2096809814095015,0.679027243314479,0.27703640709004484,0.27703640709004484,weak_or_noise,4.0,neutral_watch,중립 관찰,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2022-05,069500,KODEX 200,위험자산,score_ma_pos,-2.371545725981556,ma_pos,trend_position,slow,-2.9853525289974803,-0.7599144920307539,-1.9695954734402554,-1.0157570555572248,1.0157570555572248,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-06,069500,KODEX 200,위험자산,score_ma_pos,10.0,ma_pos,trend_position,slow,12.371545725981555,8.824078337621943,9.583992829652697,2.787552896328858,2.787552896328858,risk_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-07,069500,KODEX 200,위험자산,score_ma_pos,-2.871702758911764,ma_pos,trend_position,slow,-12.871702758911765,-3.3057816041457313,-12.129859941767673,-0.7418428171440912,0.7418428171440912,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-08,069500,KODEX 200,위험자산,score_ma_pos,-2.790553176295445,ma_pos,trend_position,slow,0.0811495826163191,-1.6152993043922421,1.6904822997534892,-1.60933271713717,1.60933271713717,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-09,069500,KODEX 200,위험자산,score_ma_pos,10.0,ma_pos,trend_position,slow,12.790553176295445,7.577321778061755,9.192621082453996,3.5979320938414485,3.5979320938414485,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-10,069500,KODEX 200,위험자산,score_ma_pos,-3.547920856463521,ma_pos,trend_position,slow,-13.54792085646352,-2.795481207587758,-10.372802985649514,-3.175117870814006,3.175117870814006,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-11,069500,KODEX 200,위험자산,score_ma_pos,-8.421236571695205,ma_pos,trend_position,slow,-4.873315715231684,-4.652912863929004,-1.8574316563412454,-3.015884058890439,3.015884058890439,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-12,069500,KODEX 200,위험자산,score_ma_pos,0.8507697508664094,ma_pos,trend_position,slow,9.272006322561614,-0.07015422965621165,4.582758634272792,4.689247688288822,4.689247688288822,risk_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-01,069500,KODEX 200,위험자산,score_ma_pos,-6.458596065989743,ma_pos,trend_position,slow,-7.309365816856152,-6.07819783356529,-6.008043603909078,-1.301322212947074,1.301322212947074,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-02,069500,KODEX 200,위험자산,score_ma_pos,-3.122750852088843,ma_pos,trend_position,slow,3.3358452139008996,-1.6752593389562924,4.402938494608998,-1.0670932807080984,1.0670932807080984,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-03,069500,KODEX 200,위험자산,score_ma_pos,-5.028224743288579,ma_pos,trend_position,slow,-1.905473891199736,-4.609505736644851,-2.934246397688559,1.028772506488823,1.028772506488823,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-04,069500,KODEX 200,위험자산,score_ma_pos,-2.800919964906938,ma_pos,trend_position,slow,2.227304778381641,-3.90299560783542,0.7065101288094313,1.5207946495722098,1.5207946495722098,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-05,069500,KODEX 200,위험자산,score_ma_pos,-5.363175122673174,ma_pos,trend_position,slow,-2.562255157766236,-4.872245438186061,-0.9692498303506412,-1.5930053274155949,1.5930053274155949,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-06,069500,KODEX 200,위험자산,score_ma_pos,-1.871432658032168,ma_pos,trend_position,slow,3.491742464641006,-3.5220632316857827,1.3501822065002784,2.1415602581407276,2.1415602581407276,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-07,069500,KODEX 200,위험자산,score_ma_pos,-2.669907216866346,ma_pos,trend_position,slow,-0.798474558834178,-0.4432364956748627,3.07882673601092,-3.877301294845098,3.877301294845098,risk_relief_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-08,069500,KODEX 200,위험자산,score_ma_pos,0.4472491789008415,ma_pos,trend_position,slow,3.1171563957671875,-0.8103706208495984,-0.36713412517473576,3.484290520941923,3.484290520941923,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-09,069500,KODEX 200,위험자산,score_ma_pos,3.438510733450943,ma_pos,trend_position,slow,2.9912615545501016,0.8186174946839604,1.6289881155335588,1.3622734390165427,1.3622734390165427,risk_accelerating,2.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-10,069500,KODEX 200,위험자산,score_ma_pos,9.024230927228928,ma_pos,trend_position,slow,5.585720193777984,6.066015797639068,5.247398302955108,0.33832189082287645,0.33832189082287645,weak_or_noise,3.0,accident_zone,강한 위험 구간,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2023-11,069500,KODEX 200,위험자산,score_ma_pos,-1.516099747085304,ma_pos,trend_position,slow,-10.540330674314232,-1.279952256483877,-7.345968054122945,-3.1943626201912867,3.1943626201912867,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
